MSGID,SYMBOL,ENUMNAME,FACILITY,OWNER,CATEGORY,SEVERITY,STATUS,SRC
885,MANUAL_RESOLVE_DBF_EXISTS_LINE,ManualResolveDbfExistsLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
886,MANUAL_FOCUS_COMPACT_NAME_LINE,ManualFocusCompactNameLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
887,MANUAL_FOCUS_ALIAS_CANDIDATE_LINE,ManualFocusAliasCandidateLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
888,MANUAL_FOCUS_EXPECTED_RECORDS_LINE,ManualFocusExpectedRecordsLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
889,MANUAL_FOCUS_DBF_EXISTS_LINE,ManualFocusDbfExistsLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
890,MANUAL_FOCUS_PHYSICAL_TABLE_LINE,ManualFocusPhysicalTableLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
891,MANUAL_FOCUS_DETAIL_FUTURE_NOTE_LINE,ManualFocusDetailFutureNoteLine,COMMAND:MANUAL,COMMAND:MANUAL,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
892,MANUAL_UNSUPPORTED_SUBCOMMAND,ManualUnsupportedSubcommand,COMMAND:MANUAL,COMMAND:MANUAL,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
893,PRN_USAGE_TEXT,PrnUsageText,COMMAND:PRN,COMMAND:PRN,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
894,PRN_STATUS_LINE_TEXT,PrnStatusLineText,COMMAND:PRN,COMMAND:PRN,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
895,PRN_FILE_LINE_TEXT,PrnFileLineText,COMMAND:PRN,COMMAND:PRN,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
896,PRN_PRINTER_DEFAULT_LINE_TEXT,PrnPrinterDefaultLineText,COMMAND:PRN,COMMAND:PRN,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
897,PRN_PRINTER_NAMED_LINE_TEXT,PrnPrinterNamedLineText,COMMAND:PRN,COMMAND:PRN,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
898,PRN_PRINTER_JOB_LINE_TEXT,PrnPrinterJobLineText,COMMAND:PRN,COMMAND:PRN,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
899,PRN_ALTERNATE_LINE_TEXT,PrnAlternateLineText,COMMAND:PRN,COMMAND:PRN,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
900,PRN_PAGING_LINE_TEXT,PrnPagingLineText,COMMAND:PRN,COMMAND:PRN,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
901,PRN_FILE_USAGE_TEXT,PrnFileUsageText,COMMAND:PRN,COMMAND:PRN,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
902,PRN_FILE_OPEN_FAILED_TEXT,PrnFileOpenFailedText,COMMAND:PRN,COMMAND:PRN,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
903,PRN_PRINTER_CONFIGURE_FAILED_TEXT,PrnPrinterConfigureFailedText,COMMAND:PRN,COMMAND:PRN,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
904,BANG_USAGE_TEXT,BangUsageText,COMMAND:BANG,COMMAND:BANG,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
905,BELL_USAGE_TEXT,BellUsageText,COMMAND:BELL,COMMAND:BELL,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
906,BELL_RUNG_TEXT,BellRungText,COMMAND:BELL,COMMAND:BELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
907,BELL_IS_OFF_TEXT,BellIsOffText,COMMAND:BELL,COMMAND:BELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
908,BELL_STATUS_TEXT,BellStatusText,COMMAND:BELL,COMMAND:BELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
909,CDX_USAGE_TEXT,CdxUsageText,COMMAND:CDX,COMMAND:CDX,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
910,CDX_CREATE_UNABLE_RESOLVE_PATH_TEXT,CdxCreateUnableResolvePathText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
911,CDX_CREATE_FILE_EXISTS_TEXT,CdxCreateFileExistsText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
912,CDX_CREATE_OPEN_FAILED_TEXT,CdxCreateOpenFailedText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
913,CDX_CREATED_TEXT,CdxCreatedText,COMMAND:CDX,COMMAND:CDX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
914,CDX_FILE_NOT_FOUND_TEXT,CdxFileNotFoundText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
915,CDX_UNABLE_OPEN_TEXT,CdxUnableOpenText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
916,CDX_INFO_INVALID_HEADER_TEXT,CdxInfoInvalidHeaderText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
917,CDX_INFO_FILE_LINE_TEXT,CdxInfoFileLineText,COMMAND:CDX,COMMAND:CDX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
918,CDX_INFO_TAGS_LINE_TEXT,CdxInfoTagsLineText,COMMAND:CDX,COMMAND:CDX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
919,CDX_INFO_TAG_LINE_TEXT,CdxInfoTagLineText,COMMAND:CDX,COMMAND:CDX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
920,CDX_TAGS_READ_FAILED_TEXT,CdxTagsReadFailedText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
921,CDX_NO_TAGS_TEXT,CdxNoTagsText,COMMAND:CDX,COMMAND:CDX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
922,CDX_TAG_LINE_TEXT,CdxTagLineText,COMMAND:CDX,COMMAND:CDX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
923,CDX_ADDTAG_MISSING_NAME_TEXT,CdxAddTagMissingNameText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
924,CDX_ADDTAG_UNABLE_RESOLVE_PATH_TEXT,CdxAddTagUnableResolvePathText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
925,CDX_ADDTAG_OPEN_FAILED_TEXT,CdxAddTagOpenFailedText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
926,CDX_ADDTAG_ALREADY_EXISTS_TEXT,CdxAddTagAlreadyExistsText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
927,CDX_ADDTAG_ADDED_TEXT,CdxAddTagAddedText,COMMAND:CDX,COMMAND:CDX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
928,CDX_DROPTAG_MISSING_NAME_TEXT,CdxDropTagMissingNameText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
929,CDX_DROPTAG_UNABLE_RESOLVE_PATH_TEXT,CdxDropTagUnableResolvePathText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
930,CDX_DROPTAG_OPEN_FAILED_TEXT,CdxDropTagOpenFailedText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
931,CDX_DROPTAG_NOT_FOUND_TEXT,CdxDropTagNotFoundText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
932,CDX_DROPTAG_REMOVED_TEXT,CdxDropTagRemovedText,COMMAND:CDX,COMMAND:CDX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
933,CDX_UNKNOWN_SUBCOMMAND_TEXT,CdxUnknownSubcommandText,COMMAND:CDX,COMMAND:CDX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
934,CNX_USAGE_TEXT,CnxUsageText,COMMAND:CNX,COMMAND:CNX,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
935,CNX_CREATE_UNABLE_RESOLVE_PATH_TEXT,CnxCreateUnableResolvePathText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
936,CNX_CREATE_FILE_EXISTS_TEXT,CnxCreateFileExistsText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
937,CNX_CREATE_OPEN_FAILED_TEXT,CnxCreateOpenFailedText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
938,CNX_CREATED_TEXT,CnxCreatedText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
939,CNX_FILE_NOT_FOUND_TEXT,CnxFileNotFoundText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
940,CNX_UNABLE_OPEN_TEXT,CnxUnableOpenText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
941,CNX_INFO_INVALID_HEADER_TEXT,CnxInfoInvalidHeaderText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
942,CNX_INFO_FILE_LINE_TEXT,CnxInfoFileLineText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
943,CNX_INFO_TAGS_LINE_TEXT,CnxInfoTagsLineText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
944,CNX_INFO_TAG_LINE_TEXT,CnxInfoTagLineText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
945,CNX_TAGS_READ_FAILED_TEXT,CnxTagsReadFailedText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
946,CNX_NO_TAGS_TEXT,CnxNoTagsText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
947,CNX_TAG_LINE_TEXT,CnxTagLineText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
948,CNX_WALK_MISSING_TAG_TEXT,CnxWalkMissingTagText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
949,CNX_WALK_UNABLE_RESOLVE_PATH_TEXT,CnxWalkUnableResolvePathText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
950,CNX_WALK_UNABLE_OPEN_TEXT,CnxWalkUnableOpenText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
951,CNX_WALK_READ_TAG_DIRECTORY_FAILED_TEXT,CnxWalkReadTagDirectoryFailedText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
952,CNX_WALK_TAG_NOT_FOUND_TEXT,CnxWalkTagNotFoundText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
953,CNX_WALK_FILE_SUMMARY_TEXT,CnxWalkFileSummaryText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
954,CNX_WALK_PAGE_SIZE_TEXT,CnxWalkPageSizeText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
955,CNX_WALK_ROOT_ZERO_TEXT,CnxWalkRootZeroText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
956,CNX_ADDTAG_MISSING_NAME_TEXT,CnxAddTagMissingNameText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
957,CNX_ADDTAG_UNABLE_RESOLVE_PATH_TEXT,CnxAddTagUnableResolvePathText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
958,CNX_ADDTAG_OPEN_FAILED_TEXT,CnxAddTagOpenFailedText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
959,CNX_ADDTAG_ALREADY_EXISTS_TEXT,CnxAddTagAlreadyExistsText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
960,CNX_ADDTAG_ADDED_TEXT,CnxAddTagAddedText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
961,CNX_DROPTAG_MISSING_NAME_TEXT,CnxDropTagMissingNameText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
962,CNX_DROPTAG_UNABLE_RESOLVE_PATH_TEXT,CnxDropTagUnableResolvePathText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
963,CNX_DROPTAG_OPEN_FAILED_TEXT,CnxDropTagOpenFailedText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
964,CNX_DROPTAG_NOT_FOUND_TEXT,CnxDropTagNotFoundText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
965,CNX_DROPTAG_REMOVED_TEXT,CnxDropTagRemovedText,COMMAND:CNX,COMMAND:CNX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
966,CNX_UNKNOWN_SUBCOMMAND_TEXT,CnxUnknownSubcommandText,COMMAND:CNX,COMMAND:CNX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
967,CLEAR_USAGE_TEXT,ClearUsageText,COMMAND:CLEAR,COMMAND:CLEAR,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
968,QUIT_USAGE_TEXT,QuitUsageText,COMMAND:QUIT,COMMAND:QUIT,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
969,UNLOCK_USAGE_TEXT,UnlockUsageText,COMMAND:UNLOCK,COMMAND:UNLOCK,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
970,UNLOCK_NO_TABLE_OPEN_TEXT,UnlockNoTableOpenText,COMMAND:UNLOCK,COMMAND:UNLOCK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
971,UNLOCK_NO_CURRENT_RECORD_TEXT,UnlockNoCurrentRecordText,COMMAND:UNLOCK,COMMAND:UNLOCK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
972,UNLOCK_RECORD_UNLOCKED_TEXT,UnlockRecordUnlockedText,COMMAND:UNLOCK,COMMAND:UNLOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
973,UNLOCK_TABLE_UNLOCKED_TEXT,UnlockTableUnlockedText,COMMAND:UNLOCK,COMMAND:UNLOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
974,REFRESH_USAGE_TEXT,RefreshUsageText,COMMAND:REFRESH,COMMAND:REFRESH,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
975,REFRESH_NO_TABLE_OPEN_TEXT,RefreshNoTableOpenText,COMMAND:REFRESH,COMMAND:REFRESH,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
976,REFRESH_MISSING_FILENAME_TEXT,RefreshMissingFilenameText,COMMAND:REFRESH,COMMAND:REFRESH,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
977,REFRESH_FILE_NOT_FOUND_TEXT,RefreshFileNotFoundText,COMMAND:REFRESH,COMMAND:REFRESH,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
978,REFRESH_ORDER_RESTORE_WARNING_TEXT,RefreshOrderRestoreWarningText,COMMAND:REFRESH,COMMAND:REFRESH,WARNING,WARNING,ACTIVE,src/help/helpdata_messages.cpp
979,REFRESH_SUCCESS_TEXT,RefreshSuccessText,COMMAND:REFRESH,COMMAND:REFRESH,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
980,REFRESH_FAILED_TEXT,RefreshFailedText,COMMAND:REFRESH,COMMAND:REFRESH,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
981,ERROR_CLEAR_USAGE_TEXT,ErrorClearUsageText,COMMAND:ERROR_CLEAR,COMMAND:ERROR_CLEAR,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
982,ERROR_CLEAR_STATUS_TEXT,ErrorClearStatusText,COMMAND:ERROR_CLEAR,COMMAND:ERROR_CLEAR,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
983,ERROR_STATUS_USAGE_TEXT,ErrorStatusUsageText,COMMAND:ERROR_STATUS,COMMAND:ERROR_STATUS,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
984,ERROR_STATUS_HEADER_TEXT,ErrorStatusHeaderText,COMMAND:ERROR_STATUS,COMMAND:ERROR_STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
985,ERROR_STATUS_SEVERITY_LINE_TEXT,ErrorStatusSeverityLineText,COMMAND:ERROR_STATUS,COMMAND:ERROR_STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
986,ERROR_STATUS_FACILITY_LINE_TEXT,ErrorStatusFacilityLineText,COMMAND:ERROR_STATUS,COMMAND:ERROR_STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
987,ERROR_STATUS_NUMBER_LINE_TEXT,ErrorStatusNumberLineText,COMMAND:ERROR_STATUS,COMMAND:ERROR_STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
988,ERROR_STATUS_HRESULT_LINE_TEXT,ErrorStatusHresultLineText,COMMAND:ERROR_STATUS,COMMAND:ERROR_STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
989,ERROR_STATUS_MESSAGE_LINE_TEXT,ErrorStatusMessageLineText,COMMAND:ERROR_STATUS,COMMAND:ERROR_STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
990,ERROR_TEST_USAGE_TEXT,ErrorTestUsageText,COMMAND:ERROR_TEST,COMMAND:ERROR_TEST,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
991,ERROR_TEST_HEADER_TEXT,ErrorTestHeaderText,COMMAND:ERROR_TEST,COMMAND:ERROR_TEST,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
992,ERROR_TEST_RESULT_LINE_TEXT,ErrorTestResultLineText,COMMAND:ERROR_TEST,COMMAND:ERROR_TEST,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
993,ERROR_TEST_PASSED_TEXT,ErrorTestPassedText,COMMAND:ERROR_TEST,COMMAND:ERROR_TEST,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
994,ERROR_TEST_FAILED_TEXT,ErrorTestFailedText,COMMAND:ERROR_TEST,COMMAND:ERROR_TEST,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
995,ERROR_TEST_OK_LABEL,ErrorTestOkLabel,COMMAND:ERROR_TEST,COMMAND:ERROR_TEST,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
996,ERROR_TEST_FAIL_LABEL,ErrorTestFailLabel,COMMAND:ERROR_TEST,COMMAND:ERROR_TEST,STATUS,ERROR,ACTIVE,src/help/helpdata_messages.cpp
997,LOCK_USAGE_TEXT,LockUsageText,COMMAND:LOCK,COMMAND:LOCK,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
998,LOCK_STATUS_NO_TABLE_OPEN_TEXT,LockStatusNoTableOpenText,COMMAND:LOCK,COMMAND:LOCK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
999,LOCK_STATUS_TABLE_LINE_TEXT,LockStatusTableLineText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1000,LOCK_STATUS_RECORD_LINE_TEXT,LockStatusRecordLineText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1001,LOCK_STATE_LOCKED_TEXT,LockStateLockedText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1002,LOCK_STATE_UNLOCKED_TEXT,LockStateUnlockedText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1003,LOCK_OWNER_CLAUSE_TEXT,LockOwnerClauseText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1004,LOCK_WHO_NONE_TEXT,LockWhoNoneText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1005,LOCK_WHO_OWNED_TEXT,LockWhoOwnedText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1006,LOCK_NO_TABLE_OPEN_TEXT,LockNoTableOpenText,COMMAND:LOCK,COMMAND:LOCK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1007,LOCK_NO_CURRENT_RECORD_TEXT,LockNoCurrentRecordText,COMMAND:LOCK,COMMAND:LOCK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1008,LOCK_RECORD_LOCKED_TEXT,LockRecordLockedText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1009,LOCK_TABLE_LOCKED_TEXT,LockTableLockedText,COMMAND:LOCK,COMMAND:LOCK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1010,LOCK_FAILED_TEXT,LockFailedText,COMMAND:LOCK,COMMAND:LOCK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1011,RECNO_USAGE_TEXT,RecnoUsageText,COMMAND:RECNO,COMMAND:RECNO,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
1012,RECNO_OUT_OF_RANGE_TEXT,RecnoOutOfRangeText,COMMAND:RECNO,COMMAND:RECNO,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1013,RECNO_UNABLE_NAVIGATE_TEXT,RecnoUnableNavigateText,COMMAND:RECNO,COMMAND:RECNO,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1014,SHOWINI_USAGE_TEXT,ShowIniUsageText,COMMAND:SHOWINI,COMMAND:SHOWINI,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
1015,SHOWINI_NO_TABLE_OPEN_TEXT,ShowIniNoTableOpenText,COMMAND:SHOWINI,COMMAND:SHOWINI,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1016,SHOWINI_PATH_REQUIRES_FILENAME_TEXT,ShowIniPathRequiresFilenameText,COMMAND:SHOWINI,COMMAND:SHOWINI,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1017,SHOWINI_FILE_NOT_FOUND_TEXT,ShowIniFileNotFoundText,COMMAND:SHOWINI,COMMAND:SHOWINI,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1018,SHOWINI_LOAD_FAILED_TEXT,ShowIniLoadFailedText,COMMAND:SHOWINI,COMMAND:SHOWINI,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
1019,SHOWINI_REPORT_TITLE_TEXT,ShowIniReportTitleText,COMMAND:SHOWINI,COMMAND:SHOWINI,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
1020,SHOWINI_FILE_LINE_TEXT,ShowIniFileLineText,COMMAND:SHOWINI,COMMAND:SHOWINI,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
