MSGID,SYMBOL,ENUMNAME,LOCALE,MSGLOCALE,SYMBOLLOC,TEXT,TXTHASH,STATUS,SRC
546,COMMIT_INDEX_FINALIZE_FAILED_TEXT,CommitIndexFinalizeFailedText,it,0000000546|it,COMMIT_INDEX_FINALIZE_FAILED_TEXT|it,errore durante la finalizzazione dell'indice; buffer conservato per riprovare. Le scritture DBF e memo potrebbero essere giÃ  avvenute.,7f6023fbb6771c050963235f4de75509281dda44ef2e184b4a19e8905d5a72e8,ACTIVE,src/help/helpdata_messages.cpp
547,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT,CommitJournalFinalizeFailedText,de,0000000547|de,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT|de,Fehler bei der Journalfinalisierung; Puffer fÃ¼r erneuten Versuch beibehalten.,6d265cc871fdbd798f96be8e0a22667ff069a2dd47ca63dc4849fcf0d36b05f2,ACTIVE,src/help/helpdata_messages.cpp
547,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT,CommitJournalFinalizeFailedText,en-US,0000000547|en-US,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT|en-US,failed during journal finalization; buffer retained for retry.,ec1ccebc76723da441ad6d1cfbd1075697e3dac9eceb5c0868eab9330e11ac64,ACTIVE,src/help/helpdata_messages.cpp
547,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT,CommitJournalFinalizeFailedText,es,0000000547|es,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT|es,fallÃ³ durante la finalizaciÃ³n del diario; bÃºfer conservado para reintento.,40b93278a13334b9e33b4477fa4385f60a61c579edfff02caff26c81f7378fb7,ACTIVE,src/help/helpdata_messages.cpp
547,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT,CommitJournalFinalizeFailedText,fr,0000000547|fr,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT|fr,Ã©chec lors de la finalisation du journal ; mÃ©moire tampon conservÃ©e pour nouvelle tentative.,b02f6998052ce99d64f7d930061f20bff762dca14c229a2edbc162ae1919c870,ACTIVE,src/help/helpdata_messages.cpp
547,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT,CommitJournalFinalizeFailedText,it,0000000547|it,COMMIT_JOURNAL_FINALIZE_FAILED_TEXT|it,errore durante la finalizzazione del journal; buffer conservato per riprovare.,e7a9da6e2b55ae776cdab38475deb18f5ca4c44f0fb4d5880e34ac61f4a904a3,ACTIVE,src/help/helpdata_messages.cpp
548,COMMIT_COMPLETE_TEXT,CommitCompleteText,de,0000000548|de,COMMIT_COMPLETE_TEXT|de,abgeschlossen. ({ok} DatensÃ¤tze),859763340f5cc3cf74e32c2f4eaed95439df8e97164bf0adb95dd40afe9c8924,ACTIVE,src/help/helpdata_messages.cpp
548,COMMIT_COMPLETE_TEXT,CommitCompleteText,en-US,0000000548|en-US,COMMIT_COMPLETE_TEXT|en-US,complete. ({ok} recs),976444a7ad5a5a95321a06d58237dfa0f0c17e836749f542e0295d2d9f1739ab,ACTIVE,src/help/helpdata_messages.cpp
548,COMMIT_COMPLETE_TEXT,CommitCompleteText,es,0000000548|es,COMMIT_COMPLETE_TEXT|es,completado. ({ok} registros),b97fd715e7109eb915534b354f57060f1c8616ccaba2cd512f7e513beca1a261,ACTIVE,src/help/helpdata_messages.cpp
548,COMMIT_COMPLETE_TEXT,CommitCompleteText,fr,0000000548|fr,COMMIT_COMPLETE_TEXT|fr,terminÃ©. ({ok} enreg.),722e1ed6fe24f205993e5d6262b3e82e5516dc0ff6695975a7a2631c116ddc44,ACTIVE,src/help/helpdata_messages.cpp
548,COMMIT_COMPLETE_TEXT,CommitCompleteText,it,0000000548|it,COMMIT_COMPLETE_TEXT|it,completato. ({ok} record),3d17a180a818395e4c1676a024260e1b0ceae6b2a08b986e3da70658ddec9a2f,ACTIVE,src/help/helpdata_messages.cpp
549,COMMIT_ENGINE_UNAVAILABLE_TEXT,CommitEngineUnavailableText,de,0000000549|de,COMMIT_ENGINE_UNAVAILABLE_TEXT|de,Engine nicht verfÃ¼gbar.,1a5c8052a284124b2926ccaca844c6d25dd15b89211010644882ee8b80740ef5,ACTIVE,src/help/helpdata_messages.cpp
549,COMMIT_ENGINE_UNAVAILABLE_TEXT,CommitEngineUnavailableText,en-US,0000000549|en-US,COMMIT_ENGINE_UNAVAILABLE_TEXT|en-US,engine not available.,8465b40549873ffac18d423fc986bfa2a9bafed271c84961685612b6ce536039,ACTIVE,src/help/helpdata_messages.cpp
549,COMMIT_ENGINE_UNAVAILABLE_TEXT,CommitEngineUnavailableText,es,0000000549|es,COMMIT_ENGINE_UNAVAILABLE_TEXT|es,motor no disponible.,c8ecbee64ef94d871f7d31d1c0f8385e228f01788100d5d2b57b05ac0319f503,ACTIVE,src/help/helpdata_messages.cpp
549,COMMIT_ENGINE_UNAVAILABLE_TEXT,CommitEngineUnavailableText,fr,0000000549|fr,COMMIT_ENGINE_UNAVAILABLE_TEXT|fr,moteur non disponible.,e8320bf5ca00fb68c9973fad8126a0bbde1e859547a625324ed7f25a79540418,ACTIVE,src/help/helpdata_messages.cpp
549,COMMIT_ENGINE_UNAVAILABLE_TEXT,CommitEngineUnavailableText,it,0000000549|it,COMMIT_ENGINE_UNAVAILABLE_TEXT|it,motore non disponibile.,f7f9794ae3328c94e9e8e5b1fe0336729a42cf3f9eeac96638441dc7a10cd7d8,ACTIVE,src/help/helpdata_messages.cpp
550,COMMIT_CANNOT_DETERMINE_AREA_TEXT,CommitCannotDetermineAreaText,de,0000000550|de,COMMIT_CANNOT_DETERMINE_AREA_TEXT|de,aktueller Bereich kann nicht bestimmt werden.,d95e9aace66004094489bdccb84ffa5521f1db3e869b02b6fb8d2a1bc2a91ab3,ACTIVE,src/help/helpdata_messages.cpp
550,COMMIT_CANNOT_DETERMINE_AREA_TEXT,CommitCannotDetermineAreaText,en-US,0000000550|en-US,COMMIT_CANNOT_DETERMINE_AREA_TEXT|en-US,cannot determine current area.,1f05c0cdc9775ba64c36d128fa9e7469d163e48c8b5d070c5d78bbdc2412a906,ACTIVE,src/help/helpdata_messages.cpp
550,COMMIT_CANNOT_DETERMINE_AREA_TEXT,CommitCannotDetermineAreaText,es,0000000550|es,COMMIT_CANNOT_DETERMINE_AREA_TEXT|es,no se puede determinar el Ã¡rea actual.,4e4af14cb222a22ecded776662f3fda0f20d2d1b1a64505cb61bcefdbf143677,ACTIVE,src/help/helpdata_messages.cpp
550,COMMIT_CANNOT_DETERMINE_AREA_TEXT,CommitCannotDetermineAreaText,fr,0000000550|fr,COMMIT_CANNOT_DETERMINE_AREA_TEXT|fr,impossible de dÃ©terminer la zone actuelle.,b9c7bc30f570f037280099c49e19e0a61e7dd984e4fdf9877a2086d7c62728ea,ACTIVE,src/help/helpdata_messages.cpp
550,COMMIT_CANNOT_DETERMINE_AREA_TEXT,CommitCannotDetermineAreaText,it,0000000550|it,COMMIT_CANNOT_DETERMINE_AREA_TEXT|it,impossibile determinare l'area corrente.,8a4c4b1b8d7228bfd7cbb0dcef6a1616f7d172f46a65dc28e68c3c02c7faa952,ACTIVE,src/help/helpdata_messages.cpp
551,COMMIT_ALL_NO_BUFFERED_TEXT,CommitAllNoBufferedText,de,0000000551|de,COMMIT_ALL_NO_BUFFERED_TEXT|de,keine gepufferten Ãnderungen.,f1934b47823c1266f64780f03cb2b2ace876fe1808cd7d534bfcee56efad69e7,ACTIVE,src/help/helpdata_messages.cpp
551,COMMIT_ALL_NO_BUFFERED_TEXT,CommitAllNoBufferedText,en-US,0000000551|en-US,COMMIT_ALL_NO_BUFFERED_TEXT|en-US,no buffered changes.,3aebe782db80dd507330f9c6a6ab1cacbe13fd03ddbea5ac4edffef7505b8b15,ACTIVE,src/help/helpdata_messages.cpp
551,COMMIT_ALL_NO_BUFFERED_TEXT,CommitAllNoBufferedText,es,0000000551|es,COMMIT_ALL_NO_BUFFERED_TEXT|es,no hay cambios en bÃºfer.,d30935e21feed9fa19afbac32f04297cc6af93e0cc56ff48df2a9355c8c0bf49,ACTIVE,src/help/helpdata_messages.cpp
551,COMMIT_ALL_NO_BUFFERED_TEXT,CommitAllNoBufferedText,fr,0000000551|fr,COMMIT_ALL_NO_BUFFERED_TEXT|fr,aucune modification en mÃ©moire tampon.,db4c721a939638482e2f63165248b30e8051a65dcd52659fa4d605e706b3d9c2,ACTIVE,src/help/helpdata_messages.cpp
551,COMMIT_ALL_NO_BUFFERED_TEXT,CommitAllNoBufferedText,it,0000000551|it,COMMIT_ALL_NO_BUFFERED_TEXT|it,nessuna modifica bufferizzata.,4f17d63fe868cd01a9cc844ca50309f55377d589c39d589eeafcf39b4412793a,ACTIVE,src/help/helpdata_messages.cpp
552,COMMIT_ALL_COMPLETE_TEXT,CommitAllCompleteText,de,0000000552|de,COMMIT_ALL_COMPLETE_TEXT|de,abgeschlossen={committed} fehlgeschlagen={failed}.,b43eef8b53bbaf865c1ad604988266bf87715d8d6edabb6e27fee8b0771e2b36,ACTIVE,src/help/helpdata_messages.cpp
552,COMMIT_ALL_COMPLETE_TEXT,CommitAllCompleteText,en-US,0000000552|en-US,COMMIT_ALL_COMPLETE_TEXT|en-US,complete={committed} failed={failed}.,6c4d79dcdc506fbcf6fbe120ab55184ee9ade09a931a395f06bb93eb91a8db93,ACTIVE,src/help/helpdata_messages.cpp
552,COMMIT_ALL_COMPLETE_TEXT,CommitAllCompleteText,es,0000000552|es,COMMIT_ALL_COMPLETE_TEXT|es,completados={committed} fallidos={failed}.,c135fcaf71dc7d8c9f887ba17ed21992b04a5bba7a4a90ea6137228ae0856fe2,ACTIVE,src/help/helpdata_messages.cpp
552,COMMIT_ALL_COMPLETE_TEXT,CommitAllCompleteText,fr,0000000552|fr,COMMIT_ALL_COMPLETE_TEXT|fr,validÃ©s={committed} Ã©chouÃ©s={failed}.,7ff652b5dd70a06eb9e41b4161a95ea53d1775b1a30ca6fda741776ed5ea6980,ACTIVE,src/help/helpdata_messages.cpp
552,COMMIT_ALL_COMPLETE_TEXT,CommitAllCompleteText,it,0000000552|it,COMMIT_ALL_COMPLETE_TEXT|it,completati={committed} falliti={failed}.,864e6ef465dbbc174e232237ed7e75deb0528c5ecac0e6043a12281d0e8ff500,ACTIVE,src/help/helpdata_messages.cpp
553,TURBOPACK_USAGE_TEXT,TurbopackUsageText,de,0000000553|de,TURBOPACK_USAGE_TEXT|de,"Verwendung:
  TURBOPACK USAGE
  TURBOPACK
Beispiele:
  TURBOPACK
Hinweise:
  - TURBOPACK USAGE erfordert keine geÃ¶ffnete Tabelle und schreibt keine Dateien neu.
  - TURBOPACK ist ein schneller Pfad nur fÃ¼r einfache DBF-Tabellen ohne Memo und ohne x64.
  - Memo- und x64-Tabellen werden abgelehnt; verwenden Sie stattdessen PACK.
  - TURBOPACK schlieÃt die Tabelle bei Erfolg; erneut Ã¶ffnen mit USE <table>.
  - Indexcontainer mÃ¼ssen nach TURBOPACK neu aufgebaut/neu gebunden werden.",b6fe5a66257d17e95d0d6dd77b093ef386c3ab6b4f5e65612f424915e81f1d18,ACTIVE,src/help/helpdata_messages.cpp
553,TURBOPACK_USAGE_TEXT,TurbopackUsageText,en-US,0000000553|en-US,TURBOPACK_USAGE_TEXT|en-US,"Usage:
  TURBOPACK USAGE
  TURBOPACK
Examples:
  TURBOPACK
Notes:
  - TURBOPACK USAGE does not require an open table and does not rewrite files.
  - TURBOPACK is a fast path for plain non-memo, non-x64 DBF tables only.
  - Memo tables and x64 tables are refused; use PACK instead.
  - TURBOPACK closes the table on success; reopen with USE <table>.
  - Index containers must be rebuilt/rebound after TURBOPACK.",8daf20b26fe96de0f43880a9028572a5b08b8b82df57e5f298de9813a5c6833e,ACTIVE,src/help/helpdata_messages.cpp
553,TURBOPACK_USAGE_TEXT,TurbopackUsageText,es,0000000553|es,TURBOPACK_USAGE_TEXT|es,"Uso:
  TURBOPACK USAGE
  TURBOPACK
Ejemplos:
  TURBOPACK
Notas:
  - TURBOPACK USAGE no requiere una tabla abierta y no reescribe archivos.
  - TURBOPACK es una vÃ­a rÃ¡pida solo para tablas DBF planas sin memo y sin x64.
  - Las tablas memo y x64 se rechazan; use PACK en su lugar.
  - TURBOPACK cierra la tabla si tiene Ã©xito; reÃ¡brala con USE <table>.
  - Los contenedores de Ã­ndice deben reconstruirse/revincularse tras TURBOPACK.",fdec99d31ebf40f4eba8024453282e3b6ac9613763b0284a7e1774575b5866ea,ACTIVE,src/help/helpdata_messages.cpp
553,TURBOPACK_USAGE_TEXT,TurbopackUsageText,fr,0000000553|fr,TURBOPACK_USAGE_TEXT|fr,"Utilisation :
  TURBOPACK USAGE
  TURBOPACK
Exemples :
  TURBOPACK
Remarques :
  - TURBOPACK USAGE ne nÃ©cessite pas de table ouverte et ne rÃ©Ã©crit aucun fichier.
  - TURBOPACK est une voie rapide uniquement pour les tables DBF simples sans mÃ©mo et non x64.
  - Les tables mÃ©mo et x64 sont refusÃ©es ; utilisez PACK Ã  la place.
  - TURBOPACK ferme la table en cas de succÃ¨s ; rouvrez avec USE <table>.
  - Les conteneurs d'index doivent Ãªtre reconstruits/reliÃ©s aprÃ¨s TURBOPACK.",d125921b49e9bc7961a0d73b0d5ca6af9bdb77d12fe592b662774267022c7ff5,ACTIVE,src/help/helpdata_messages.cpp
553,TURBOPACK_USAGE_TEXT,TurbopackUsageText,it,0000000553|it,TURBOPACK_USAGE_TEXT|it,"Uso:
  TURBOPACK USAGE
  TURBOPACK
Esempi:
  TURBOPACK
Note:
  - TURBOPACK USAGE non richiede una tabella aperta e non riscrive file.
  - TURBOPACK Ã¨ un percorso rapido solo per tabelle DBF semplici senza memo e non x64.
  - Le tabelle memo e x64 vengono rifiutate; usare PACK.
  - TURBOPACK chiude la tabella in caso di successo; riaprire con USE <table>.
  - I contenitori di indice devono essere ricostruiti/ricollegati dopo TURBOPACK.",6200d63b3c6c1f2eec527a30e9f26e08e62509f559de56bd9f4971a4e4c1514e,ACTIVE,src/help/helpdata_messages.cpp
554,TURBOPACK_NO_TABLE_OPEN_TEXT,TurbopackNoTableOpenText,de,0000000554|de,TURBOPACK_NO_TABLE_OPEN_TEXT|de,Keine Tabelle geÃ¶ffnet.,dd511f60632f82c5f004ecca8d9aaed9eb092fbad76f87f26d58f2a14c23b6b0,ACTIVE,src/help/helpdata_messages.cpp
554,TURBOPACK_NO_TABLE_OPEN_TEXT,TurbopackNoTableOpenText,en-US,0000000554|en-US,TURBOPACK_NO_TABLE_OPEN_TEXT|en-US,No table open.,f798e463ca3853170b2409bca7d88fade6383e30e19c7e94d12d6b62e4af9a1a,ACTIVE,src/help/helpdata_messages.cpp
554,TURBOPACK_NO_TABLE_OPEN_TEXT,TurbopackNoTableOpenText,es,0000000554|es,TURBOPACK_NO_TABLE_OPEN_TEXT|es,No hay tabla abierta.,588bf78fdcde75f67bee55d87400e885be5a6f28fbcd0269d08e6d720ccb6308,ACTIVE,src/help/helpdata_messages.cpp
554,TURBOPACK_NO_TABLE_OPEN_TEXT,TurbopackNoTableOpenText,fr,0000000554|fr,TURBOPACK_NO_TABLE_OPEN_TEXT|fr,Aucune table ouverte.,147ceb4c298af0292b1d35090a11ad4ad1fc906f0d024ea65850bb15ed6e13ef,ACTIVE,src/help/helpdata_messages.cpp
554,TURBOPACK_NO_TABLE_OPEN_TEXT,TurbopackNoTableOpenText,it,0000000554|it,TURBOPACK_NO_TABLE_OPEN_TEXT|it,Nessuna tabella aperta.,b3060fcbec93cf34eef8211c596d67eb081def9d8de9b0bdd44621f352878ca1,ACTIVE,src/help/helpdata_messages.cpp
555,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT,TurbopackMemoNotSupportedText,de,0000000555|de,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT|de,Memotabellen nicht unterstÃ¼tzt. Verwenden Sie stattdessen PACK.,9962d3574608871d2b51def032390df3a5404546ca35e7cf909f8990956e0807,ACTIVE,src/help/helpdata_messages.cpp
555,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT,TurbopackMemoNotSupportedText,en-US,0000000555|en-US,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT|en-US,Memo tables not supported. Use PACK instead.,5397055ab39e7fa4bc2b8f53f27bea214108e20281f7bd6e1f794da8e84450e7,ACTIVE,src/help/helpdata_messages.cpp
555,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT,TurbopackMemoNotSupportedText,es,0000000555|es,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT|es,Tablas memo no admitidas. Use PACK en su lugar.,9b12ae1f00608ba2dd64810019cd5aa0272047c5dafaaa3697d4399428c94724,ACTIVE,src/help/helpdata_messages.cpp
555,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT,TurbopackMemoNotSupportedText,fr,0000000555|fr,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT|fr,Tables mÃ©mo non prises en charge. Utilisez PACK Ã  la place.,a853eed59fbe6196d4be9d64f0d4433242eb3463ff0daf650aaddd5bde8e202e,ACTIVE,src/help/helpdata_messages.cpp
555,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT,TurbopackMemoNotSupportedText,it,0000000555|it,TURBOPACK_MEMO_NOT_SUPPORTED_TEXT|it,Tabelle memo non supportate. Usare PACK.,f64b4a23b35af3f9afd3fea6474fd4da2efd1a29a66e1c67a4235c1747c4140f,ACTIVE,src/help/helpdata_messages.cpp
556,TURBOPACK_X64_NOT_SUPPORTED_TEXT,TurbopackX64NotSupportedText,de,0000000556|de,TURBOPACK_X64_NOT_SUPPORTED_TEXT|de,X64-Tabellen nicht unterstÃ¼tzt. Verwenden Sie stattdessen PACK.,df6e13092f83deb722b1a74bc8222e495c8aee401e08b4951b3d4e428f2844df,ACTIVE,src/help/helpdata_messages.cpp
556,TURBOPACK_X64_NOT_SUPPORTED_TEXT,TurbopackX64NotSupportedText,en-US,0000000556|en-US,TURBOPACK_X64_NOT_SUPPORTED_TEXT|en-US,X64 tables not supported. Use PACK instead.,47b11ae1d5e23c60db049c34f5623690534854279398ae6b18f0bbb1609f49ba,ACTIVE,src/help/helpdata_messages.cpp
556,TURBOPACK_X64_NOT_SUPPORTED_TEXT,TurbopackX64NotSupportedText,es,0000000556|es,TURBOPACK_X64_NOT_SUPPORTED_TEXT|es,Tablas X64 no admitidas. Use PACK en su lugar.,6dc7effda74a80860a5ffd124affdeca7771942e027b5af424af6f3e78abc93e,ACTIVE,src/help/helpdata_messages.cpp
556,TURBOPACK_X64_NOT_SUPPORTED_TEXT,TurbopackX64NotSupportedText,fr,0000000556|fr,TURBOPACK_X64_NOT_SUPPORTED_TEXT|fr,Tables X64 non prises en charge. Utilisez PACK Ã  la place.,1d1c8a034a94fffb73c8da112e79ecd3795ae69bd8ba6e00c8ffd217de35b511,ACTIVE,src/help/helpdata_messages.cpp
556,TURBOPACK_X64_NOT_SUPPORTED_TEXT,TurbopackX64NotSupportedText,it,0000000556|it,TURBOPACK_X64_NOT_SUPPORTED_TEXT|it,Tabelle X64 non supportate. Usare PACK.,e448c531847b4c2a40cef01607b383a81328ad0cca0f919dfe32f6d21b9648d9,ACTIVE,src/help/helpdata_messages.cpp
557,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT,TurbopackCannotDeterminePathText,de,0000000557|de,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT|de,DBF-Dateipfad kann nicht bestimmt werden.,f37747995ff20faebdb6e9d7ae743fbaa313cd5e3010eb5e447cf9defdb33e16,ACTIVE,src/help/helpdata_messages.cpp
557,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT,TurbopackCannotDeterminePathText,en-US,0000000557|en-US,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT|en-US,Cannot determine DBF file path.,f18c9123a2346779ef291e0032bb35a68b1c45627cd0ac57a0aba4d095ae00ea,ACTIVE,src/help/helpdata_messages.cpp
557,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT,TurbopackCannotDeterminePathText,es,0000000557|es,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT|es,No se puede determinar la ruta del archivo DBF.,a6fca5f323098c8392f8d47eb4a8926a616067685af9b0288fe93798228c4b98,ACTIVE,src/help/helpdata_messages.cpp
557,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT,TurbopackCannotDeterminePathText,fr,0000000557|fr,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT|fr,Impossible de dÃ©terminer le chemin du fichier DBF.,1af2d9d0e812e40c627d98b34f8af95d0617e90459d2af6a7aba836db4ba4f02,ACTIVE,src/help/helpdata_messages.cpp
557,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT,TurbopackCannotDeterminePathText,it,0000000557|it,TURBOPACK_CANNOT_DETERMINE_PATH_TEXT|it,Impossibile determinare il percorso del file DBF.,44bc8170ed4d484d2adbdaef8d91d2eb92f774a39a78349ceba6f82bdb369d74,ACTIVE,src/help/helpdata_messages.cpp
558,TURBOPACK_NOT_DBF_TEXT,TurbopackNotDbfText,de,0000000558|de,TURBOPACK_NOT_DBF_TEXT|de,Keine .dbf-Datei: {file},790d079a22c1aa4d1e80ddb5347ab2340aecdf8e070aad74d4f09addf915023b,ACTIVE,src/help/helpdata_messages.cpp
558,TURBOPACK_NOT_DBF_TEXT,TurbopackNotDbfText,en-US,0000000558|en-US,TURBOPACK_NOT_DBF_TEXT|en-US,Not a .dbf file: {file},b3b6dbe9d3919fff02ea3b461156b7251bd7a5cd50ff646c0c3f0030ec57561f,ACTIVE,src/help/helpdata_messages.cpp
558,TURBOPACK_NOT_DBF_TEXT,TurbopackNotDbfText,es,0000000558|es,TURBOPACK_NOT_DBF_TEXT|es,No es un archivo .dbf: {file},65fe048affc30dc77f93e8c6e363189dfaca48c14a616016c6dc4fa093837b8b,ACTIVE,src/help/helpdata_messages.cpp
558,TURBOPACK_NOT_DBF_TEXT,TurbopackNotDbfText,fr,0000000558|fr,TURBOPACK_NOT_DBF_TEXT|fr,Ce n'est pas un fichier .dbf : {file},237e068a5950d3d1e87f10f207dddd200b2cc927ceb4469d2088d28bf3444ff0,ACTIVE,src/help/helpdata_messages.cpp
558,TURBOPACK_NOT_DBF_TEXT,TurbopackNotDbfText,it,0000000558|it,TURBOPACK_NOT_DBF_TEXT|it,Non Ã¨ un file .dbf: {file},ea2455eee6985e687bef5402c1e8b4de210bbfa311dea9986c7a25e46a3f51c3,ACTIVE,src/help/helpdata_messages.cpp
559,TURBOPACK_FILE_NOT_FOUND_TEXT,TurbopackFileNotFoundText,de,0000000559|de,TURBOPACK_FILE_NOT_FOUND_TEXT|de,Datei nicht gefunden: {file},3cbdb3970d6f712790d62f9e69a1f39d99d2631c27d42c5730f95d56e3011b47,ACTIVE,src/help/helpdata_messages.cpp
559,TURBOPACK_FILE_NOT_FOUND_TEXT,TurbopackFileNotFoundText,en-US,0000000559|en-US,TURBOPACK_FILE_NOT_FOUND_TEXT|en-US,File not found: {file},e2dab29b2f0cc591a201fe87e111d8e1fa42899a4ad28d2f36fbc820dafd7a25,ACTIVE,src/help/helpdata_messages.cpp
559,TURBOPACK_FILE_NOT_FOUND_TEXT,TurbopackFileNotFoundText,es,0000000559|es,TURBOPACK_FILE_NOT_FOUND_TEXT|es,Archivo no encontrado: {file},dfafc4509b808290f1e28d093ed43387e275dc0236cb31f267561c053234204c,ACTIVE,src/help/helpdata_messages.cpp
559,TURBOPACK_FILE_NOT_FOUND_TEXT,TurbopackFileNotFoundText,fr,0000000559|fr,TURBOPACK_FILE_NOT_FOUND_TEXT|fr,Fichier introuvable : {file},64027d6e5029bc79dc9e2d2879c22b3958f480d99b6b903c57b4ba46eda68bc6,ACTIVE,src/help/helpdata_messages.cpp
559,TURBOPACK_FILE_NOT_FOUND_TEXT,TurbopackFileNotFoundText,it,0000000559|it,TURBOPACK_FILE_NOT_FOUND_TEXT|it,File non trovato: {file},c1b7ec56b5f0207fb30d4bf172187d2fa893890d9cd1a034ed3b69d253a09f0a,ACTIVE,src/help/helpdata_messages.cpp
560,TURBOPACK_PROCESSING_TEXT,TurbopackProcessingText,de,0000000560|de,TURBOPACK_PROCESSING_TEXT|de,TURBOPACK verarbeitet: {file},55c8c67bd6961a916829e00f8b286e5b8fe3008fd6b044a1672a1229321ef30b,ACTIVE,src/help/helpdata_messages.cpp
560,TURBOPACK_PROCESSING_TEXT,TurbopackProcessingText,en-US,0000000560|en-US,TURBOPACK_PROCESSING_TEXT|en-US,TURBOPACK processing: {file},a474b35754a27f5be66a2c05e5ecfb36dab4475620f65af8d4cfaad455a4b655,ACTIVE,src/help/helpdata_messages.cpp
560,TURBOPACK_PROCESSING_TEXT,TurbopackProcessingText,es,0000000560|es,TURBOPACK_PROCESSING_TEXT|es,TURBOPACK procesando: {file},c65742a956e299eb0aab4b1c6a3d830dec1aaf25c15c54562945bcb66d8092bb,ACTIVE,src/help/helpdata_messages.cpp
560,TURBOPACK_PROCESSING_TEXT,TurbopackProcessingText,fr,0000000560|fr,TURBOPACK_PROCESSING_TEXT|fr,TURBOPACK traitement : {file},e45d4aec0e81224ba8e471378c0fedbe0706d2df179ad6cae37d5d12ebbe747e,ACTIVE,src/help/helpdata_messages.cpp
560,TURBOPACK_PROCESSING_TEXT,TurbopackProcessingText,it,0000000560|it,TURBOPACK_PROCESSING_TEXT|it,TURBOPACK elaborazione: {file},d4647a1b0500b0e2561c05d82f318e25d00c87953cf934f5b7de5acc5c918e22,ACTIVE,src/help/helpdata_messages.cpp
561,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT,TurbopackCannotOpenSourceText,de,0000000561|de,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT|de,Quelldatei kann nicht geÃ¶ffnet werden.,f3b0e392cad770ec85d90cc93ea9849984e635ffdf70535f573c8dace494271d,ACTIVE,src/help/helpdata_messages.cpp
561,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT,TurbopackCannotOpenSourceText,en-US,0000000561|en-US,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT|en-US,Cannot open source file.,50e81aa1d657fddfc32bfdcc8294ef52fe45bd95c7650833ca597e1c43bbfe76,ACTIVE,src/help/helpdata_messages.cpp
561,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT,TurbopackCannotOpenSourceText,es,0000000561|es,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT|es,No se puede abrir el archivo de origen.,0d4d97f1eb0eaf4e910537f410728519f53b3045209dd071f4b3f4463ceee09c,ACTIVE,src/help/helpdata_messages.cpp
561,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT,TurbopackCannotOpenSourceText,fr,0000000561|fr,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT|fr,Impossible d'ouvrir le fichier source.,1993698e62b814bf37b436d324fd193cb696fa2291d90fff2e6ddede7b831f12,ACTIVE,src/help/helpdata_messages.cpp
561,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT,TurbopackCannotOpenSourceText,it,0000000561|it,TURBOPACK_CANNOT_OPEN_SOURCE_TEXT|it,Impossibile aprire il file di origine.,5f660a0e14574379c3f61dfa737f4f78e8f13039883e37e23dd317d142a5c3e2,ACTIVE,src/help/helpdata_messages.cpp
562,TURBOPACK_CANNOT_READ_HEADER_TEXT,TurbopackCannotReadHeaderText,de,0000000562|de,TURBOPACK_CANNOT_READ_HEADER_TEXT|de,Header kann nicht gelesen werden.,a7bee0f27625a72d6d40082567599dd2fa3aee0cf760f411b558731d758f0999,ACTIVE,src/help/helpdata_messages.cpp
